"Segment","Latitude","Longitude","Altitude (m)","Time (UTC ISO)","Time (UTC)","Time (Local)","UNIX Epoch Time"
6,"38.748360457141494","-109.56443503491677","1503.2978515625","2020-02-16T21:13:34.000Z","2020-02-16 21:13:34.000","2020-02-16 14:13:34.000","1581887614"
6,"38.74835000855991","-109.56444295868793","1502.9658203125","2020-02-16T21:13:35.000Z","2020-02-16 21:13:35.000","2020-02-16 14:13:35.000","1581887615"
6,"38.74833904927966","-109.5644503840304","1502.6590576171875","2020-02-16T21:13:36.000Z","2020-02-16 21:13:36.000","2020-02-16 14:13:36.000","1581887616"
6,"38.74832766369541","-109.56445716104655","1502.3837890625","2020-02-16T21:13:37.000Z","2020-02-16 21:13:37.000","2020-02-16 14:13:37.000","1581887617"
6,"38.74831594611507","-109.56446314988735","1502.1456298828125","2020-02-16T21:13:38.000Z","2020-02-16 21:13:38.000","2020-02-16 14:13:38.000","1581887618"
6,"38.74830399526894","-109.56446821984439","1501.94970703125","2020-02-16T21:13:39.000Z","2020-02-16 21:13:39.000","2020-02-16 14:13:39.000","1581887619"
6,"38.74829190987151","-109.5644722485855","1501.79833984375","2020-02-16T21:13:40.000Z","2020-02-16 21:13:40.000","2020-02-16 14:13:40.000","1581887620"
6,"38.74827978674842","-109.56447512435429","1501.69189453125","2020-02-16T21:13:41.000Z","2020-02-16 21:13:41.000","2020-02-16 14:13:41.000","1581887621"
6,"38.7482677198695","-109.5644767510031","1501.6282958984375","2020-02-16T21:13:42.000Z","2020-02-16 21:13:42.000","2020-02-16 14:13:42.000","1581887622"
6,"38.74825579893244","-109.56447705323787","1501.6031494140625","2020-02-16T21:13:43.000Z","2020-02-16 21:13:43.000","2020-02-16 14:13:43.000","1581887623"
6,"38.7482441087475","-109.56447598019506","1501.609375","2020-02-16T21:13:44.000Z","2020-02-16 21:13:44.000","2020-02-16 14:13:44.000","1581887624"
6,"38.74823272884694","-109.56447350680712","1501.63818359375","2020-02-16T21:13:45.000Z","2020-02-16 21:13:45.000","2020-02-16 14:13:45.000","1581887625"
6,"38.74822173072984","-109.56446963286918","1501.6788330078125","2020-02-16T21:13:46.000Z","2020-02-16 21:13:46.000","2020-02-16 14:13:46.000","1581887626"
6,"38.748211173170006","-109.5644643811116","1501.7203369140625","2020-02-16T21:13:47.000Z","2020-02-16 21:13:47.000","2020-02-16 14:13:47.000","1581887627"
6,"38.748201097987476","-109.56445779469742","1501.7532958984375","2020-02-16T21:13:48.000Z","2020-02-16 21:13:48.000","2020-02-16 14:13:48.000","1581887628"
6,"38.748191527512105","-109.56444993556049","1501.7696533203125","2020-02-16T21:13:49.000Z","2020-02-16 21:13:49.000","2020-02-16 14:13:49.000","1581887629"
6,"38.74818246450901","-109.56444088369965","1501.763671875","2020-02-16T21:13:50.000Z","2020-02-16 21:13:50.000","2020-02-16 14:13:50.000","1581887630"
6,"38.74817389396941","-109.56443073388049","1501.7314453125","2020-02-16T21:13:51.000Z","2020-02-16 21:13:51.000","2020-02-16 14:13:51.000","1581887631"
6,"38.748165785575736","-109.56441959027694","1501.6700439453125","2020-02-16T21:13:52.000Z","2020-02-16 21:13:52.000","2020-02-16 14:13:52.000","1581887632"
6,"38.74815809742727","-109.56440756099249","1501.5782470703125","2020-02-16T21:13:53.000Z","2020-02-16 21:13:53.000","2020-02-16 14:13:53.000","1581887633"
6,"38.748150780336445","-109.56439475215006","1501.45556640625","2020-02-16T21:13:54.000Z","2020-02-16 21:13:54.000","2020-02-16 14:13:54.000","1581887634"
6,"38.748143780660996","-109.56438126168757","1501.302490234375","2020-02-16T21:13:55.000Z","2020-02-16 21:13:55.000","2020-02-16 14:13:55.000","1581887635"
6,"38.74813704207053","-109.56436717300858","1501.120361328125","2020-02-16T21:13:56.000Z","2020-02-16 21:13:56.000","2020-02-16 14:13:56.000","1581887636"
6,"38.74813050726072","-109.56435255063623","1500.9110107421875","2020-02-16T21:13:57.000Z","2020-02-16 21:13:57.000","2020-02-16 14:13:57.000","1581887637"
6,"38.74812411889408","-109.56433744117598","1500.676513671875","2020-02-16T21:13:58.000Z","2020-02-16 21:13:58.000","2020-02-16 14:13:58.000","1581887638"
6,"38.7481178192644","-109.56432187921578","1500.4195556640625","2020-02-16T21:13:59.000Z","2020-02-16 21:13:59.000","2020-02-16 14:13:59.000","1581887639"
6,"38.74811154965762","-109.56430589623261","1500.1435546875","2020-02-16T21:14:00.000Z","2020-02-16 21:14:00.000","2020-02-16 14:14:00.000","1581887640"
6,"38.748105250714865","-109.5642895304561","1499.8525390625","2020-02-16T21:14:01.000Z","2020-02-16 21:14:01.000","2020-02-16 14:14:01.000","1581887641"
6,"38.74809886351472","-109.56427283054585","1499.551513671875","2020-02-16T21:14:02.000Z","2020-02-16 21:14:02.000","2020-02-16 14:14:02.000","1581887642"
6,"38.748092330279306","-109.56425585139054","1499.2457275390625","2020-02-16T21:14:03.000Z","2020-02-16 21:14:03.000","2020-02-16 14:14:03.000","1581887643"
6,"38.7480855975862","-109.56423865582991","1498.9403076171875","2020-02-16T21:14:04.000Z","2020-02-16 21:14:04.000","2020-02-16 14:14:04.000","1581887644"
6,"38.748078619804154","-109.56422131905286","1498.6395263671875","2020-02-16T21:14:05.000Z","2020-02-16 21:14:05.000","2020-02-16 14:14:05.000","1581887645"
6,"38.748071357177494","-109.56420392276348","1498.3475341796875","2020-02-16T21:14:06.000Z","2020-02-16 21:14:06.000","2020-02-16 14:14:06.000","1581887646"
6,"38.74806377764674","-109.56418654642695","1498.0675048828125","2020-02-16T21:14:07.000Z","2020-02-16 21:14:07.000","2020-02-16 14:14:07.000","1581887647"
6,"38.748055865622625","-109.56416926048949","1497.8009033203125","2020-02-16T21:14:08.000Z","2020-02-16 21:14:08.000","2020-02-16 14:14:08.000","1581887648"
6,"38.74804762575544","-109.56415212278756","1497.548095703125","2020-02-16T21:14:09.000Z","2020-02-16 21:14:09.000","2020-02-16 14:14:09.000","1581887649"
6,"38.748039079037454","-109.56413517926079","1497.3084716796875","2020-02-16T21:14:10.000Z","2020-02-16 21:14:10.000","2020-02-16 14:14:10.000","1581887650"
6,"38.748030256706784","-109.56411846519013","1497.0804443359375","2020-02-16T21:14:11.000Z","2020-02-16 21:14:11.000","2020-02-16 14:14:11.000","1581887651"
6,"38.74802119470257","-109.56410200495803","1496.862060546875","2020-02-16T21:14:12.000Z","2020-02-16 21:14:12.000","2020-02-16 14:14:12.000","1581887652"
6,"38.74801192999373","-109.56408581086686","1496.6507568359375","2020-02-16T21:14:13.000Z","2020-02-16 21:14:13.000","2020-02-16 14:14:13.000","1581887653"
6,"38.74800249925405","-109.56406988055075","1496.444091796875","2020-02-16T21:14:14.000Z","2020-02-16 21:14:14.000","2020-02-16 14:14:14.000","1581887654"
6,"38.747992937281545","-109.56405419360384","1496.2401123046875","2020-02-16T21:14:15.000Z","2020-02-16 21:14:15.000","2020-02-16 14:14:15.000","1581887655"
6,"38.74797546112701","-109.56407040464285","1497.76904296875","2020-02-16T21:14:16.000Z","2020-02-16 21:14:16.000","2020-02-16 14:14:16.000","1581887656"
6,"38.747962177732624","-109.56408054022945","1497.9127197265625","2020-02-16T21:14:17.000Z","2020-02-16 21:14:17.000","2020-02-16 14:14:17.000","1581887657"
6,"38.74794878587291","-109.564091379033","1498.0499267578125","2020-02-16T21:14:18.000Z","2020-02-16 21:14:18.000","2020-02-16 14:14:18.000","1581887658"
6,"38.74793526003651","-109.56410302388765","1498.178955078125","2020-02-16T21:14:19.000Z","2020-02-16 21:14:19.000","2020-02-16 14:14:19.000","1581887659"
6,"38.747921572733965","-109.56411555359747","1498.296630859375","2020-02-16T21:14:20.000Z","2020-02-16 21:14:20.000","2020-02-16 14:14:20.000","1581887660"
6,"38.74790769598221","-109.56412902206662","1498.3990478515625","2020-02-16T21:14:21.000Z","2020-02-16 21:14:21.000","2020-02-16 14:14:21.000","1581887661"
6,"38.74789360630999","-109.56414344671946","1498.4822998046875","2020-02-16T21:14:22.000Z","2020-02-16 21:14:22.000","2020-02-16 14:14:22.000","1581887662"
6,"38.74787928978453","-109.56415879829463","1498.5435791015625","2020-02-16T21:14:23.000Z","2020-02-16 21:14:23.000","2020-02-16 14:14:23.000","1581887663"
6,"38.74786474226716","-109.56417500520807","1498.5806884765625","2020-02-16T21:14:24.000Z","2020-02-16 21:14:24.000","2020-02-16 14:14:24.000","1581887664"
6,"38.74784996679158","-109.5641919563561","1498.593017578125","2020-02-16T21:14:25.000Z","2020-02-16 21:14:25.000","2020-02-16 14:14:25.000","1581887665"
6,"38.74783497188122","-109.56420949991457","1498.5810546875","2020-02-16T21:14:26.000Z","2020-02-16 21:14:26.000","2020-02-16 14:14:26.000","1581887666"
6,"38.747819771438806","-109.5642274427743","1498.5462646484375","2020-02-16T21:14:27.000Z","2020-02-16 21:14:27.000","2020-02-16 14:14:27.000","1581887667"
6,"38.74780438517086","-109.56424555444829","1498.4901123046875","2020-02-16T21:14:28.000Z","2020-02-16 21:14:28.000","2020-02-16 14:14:28.000","1581887668"
6,"38.74778883849262","-109.56426357845496","1498.41455078125","2020-02-16T21:14:29.000Z","2020-02-16 21:14:29.000","2020-02-16 14:14:29.000","1581887669"
6,"38.74777316218943","-109.56428124866672","1498.320556640625","2020-02-16T21:14:30.000Z","2020-02-16 21:14:30.000","2020-02-16 14:14:30.000","1581887670"
6,"38.747757391641336","-109.56429830577534","1498.2091064453125","2020-02-16T21:14:31.000Z","2020-02-16 21:14:31.000","2020-02-16 14:14:31.000","1581887671"
6,"38.74774156464803","-109.56431451057658","1498.08056640625","2020-02-16T21:14:32.000Z","2020-02-16 21:14:32.000","2020-02-16 14:14:32.000","1581887672"
6,"38.747725718399245","-109.56432965208836","1497.9351806640625","2020-02-16T21:14:33.000Z","2020-02-16 21:14:33.000","2020-02-16 14:14:33.000","1581887673"
6,"38.74770988645721","-109.56434355093339","1497.773193359375","2020-02-16T21:14:34.000Z","2020-02-16 21:14:34.000","2020-02-16 14:14:34.000","1581887674"
6,"38.74769409586585","-109.56435605979318","1497.59521484375","2020-02-16T21:14:35.000Z","2020-02-16 21:14:35.000","2020-02-16 14:14:35.000","1581887675"
6,"38.74767836478479","-109.56436706263284","1497.4013671875","2020-02-16T21:14:36.000Z","2020-02-16 21:14:36.000","2020-02-16 14:14:36.000","1581887676"
6,"38.74766270161148","-109.56437647374925","1497.1915283203125","2020-02-16T21:14:37.000Z","2020-02-16 21:14:37.000","2020-02-16 14:14:37.000","1581887677"
6,"38.74764710674334","-109.56438423674557","1496.9649658203125","2020-02-16T21:14:38.000Z","2020-02-16 21:14:38.000","2020-02-16 14:14:38.000","1581887678"
6,"38.747631576047965","-109.56439032298142","1496.7203369140625","2020-02-16T21:14:39.000Z","2020-02-16 21:14:39.000","2020-02-16 14:14:39.000","1581887679"
6,"38.747616105190666","-109.5643947290823","1496.4561767578125","2020-02-16T21:14:40.000Z","2020-02-16 21:14:40.000","2020-02-16 14:14:40.000","1581887680"
6,"38.74760069576375","-109.56439747319729","1496.1708984375","2020-02-16T21:14:41.000Z","2020-02-16 21:14:41.000","2020-02-16 14:14:41.000","1581887681"
6,"38.747585361293375","-109.56439859017539","1495.8629150390625","2020-02-16T21:14:42.000Z","2020-02-16 21:14:42.000","2020-02-16 14:14:42.000","1581887682"
6,"38.74757013116929","-109.56439812679564","1495.530517578125","2020-02-16T21:14:43.000Z","2020-02-16 21:14:43.000","2020-02-16 14:14:43.000","1581887683"
6,"38.747555051563964","-109.56439613788947","1495.1728515625","2020-02-16T21:14:44.000Z","2020-02-16 21:14:44.000","2020-02-16 14:14:44.000","1581887684"
6,"38.74754018202276","-109.56439268365281","1494.7899169921875","2020-02-16T21:14:45.000Z","2020-02-16 21:14:45.000","2020-02-16 14:14:45.000","1581887685"
6,"38.747525589256085","-109.56438782855767","1494.3831787109375","2020-02-16T21:14:46.000Z","2020-02-16 21:14:46.000","2020-02-16 14:14:46.000","1581887686"
6,"38.74751134132771","-109.56438164048953","1493.955078125","2020-02-16T21:14:47.000Z","2020-02-16 21:14:47.000","2020-02-16 14:14:47.000","1581887687"
6,"38.74749750496299","-109.56437418933494","1493.5089111328125","2020-02-16T21:14:48.000Z","2020-02-16 21:14:48.000","2020-02-16 14:14:48.000","1581887688"
6,"38.74748414541762","-109.56436554751703","1493.047607421875","2020-02-16T21:14:49.000Z","2020-02-16 21:14:49.000","2020-02-16 14:14:49.000","1581887689"
6,"38.74747132400307","-109.56435579813123","1492.5733642578125","2020-02-16T21:14:50.000Z","2020-02-16 21:14:50.000","2020-02-16 14:14:50.000","1581887690"
6,"38.74745909153775","-109.5643450487854","1492.087158203125","2020-02-16T21:14:51.000Z","2020-02-16 21:14:51.000","2020-02-16 14:14:51.000","1581887691"
6,"38.74744748273767","-109.56433343598765","1491.590576171875","2020-02-16T21:14:52.000Z","2020-02-16 21:14:52.000","2020-02-16 14:14:52.000","1581887692"
6,"38.747436512640164","-109.56432111780464","1491.0859375","2020-02-16T21:14:53.000Z","2020-02-16 21:14:53.000","2020-02-16 14:14:53.000","1581887693"
6,"38.74742617400887","-109.56430826490953","1490.5765380859375","2020-02-16T21:14:54.000Z","2020-02-16 21:14:54.000","2020-02-16 14:14:54.000","1581887694"
